created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Sep 02 11:21:23 +0000 2023;1,69793E+18;@literarybase Done, min 🥺👉👈;0;0;0;0;en;1,54528E+18;1,69793E+18;Arsonist_Hope;https://twitter.com/Arsonist_Hope/status/1697932729437065296
Sat Sep 02 11:17:05 +0000 2023;1,69793E+18;@unnesmenfess Kapan?;0;0;0;0;tl;1,54528E+18;1,69793E+18;Arsonist_Hope;https://twitter.com/Arsonist_Hope/status/1697931649521156572
Sat Sep 02 11:16:06 +0000 2023;1,69793E+18;#NAME?;0;2;0;0;in;1,18728E+18;1,69793E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697931401855898035
Sat Sep 02 11:16:05 +0000 2023;1,69793E+18;#NAME?;0;16;0;8;in;1,18728E+18;1,69793E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697931395178590396
Sat Sep 02 11:15:15 +0000 2023;1,69793E+18;-ness buat anak fik cewek yang pake kerudung, tolong rekomendasiin bergo buat olahraga gitu yang bagus dongg;0;2;0;2;in;1,18728E+18;1,69793E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697931186491052337
Sat Sep 02 11:14:41 +0000 2023;1,69793E+18;-ness info, pasar malem udah buka belum ya?;0;1;0;0;in;1,18728E+18;1,69793E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697931042953568676
Sat Sep 02 11:13:46 +0000 2023;1,69793E+18;@unnesmenfess Done edminn. Bismiah di fb🙏 https://t.co/1OehMxLd50;0;1;0;0;in;3224670776;1,69793E+18;br0wnsugars5;https://twitter.com/br0wnsugars5/status/1697930814246592518
Sat Sep 02 11:12:25 +0000 2023;1,69793E+18;#NAME?;0;1;0;0;in;1,18728E+18;1,69793E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697930471370613186
Sat Sep 02 11:11:30 +0000 2023;1,69793E+18;@unnesmenfess sudah min https://t.co/AcYKBELBXe;0;0;0;0;in;1,6012E+18;1,69793E+18;pedaganghoki;https://twitter.com/pedaganghoki/status/1697930243808665872
Sat Sep 02 11:01:14 +0000 2023;1,69793E+18;🍌OPEN RANDOM FOLLBACK🍌  ⚠️Tulis Jurusan &amp  Angkatan di Bio Kalian⚠️  Rules: 1. RETWEET tweet dibawah ini ⬇️  2. ISI KUISIONER dibawah ini ⬇️ 3. Reply screenshot bukti kalo udah ISI KUISIONER  Sampe jam 19.30 WIB  Skuy🍌;2;81;60;44;in;1,18728E+18;1,69793E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697927658779431325
Sat Sep 02 11:00:47 +0000 2023;1,69793E+18;[PAID PROMOTE]  Halo Netizen 🙌🏻 Saat ini aku sedang mencari responden untuk penelitian tugas akhir. Kamu bisa membantuku dengan mengisi link berikut ini https://t.co/PQM34h9eTA  Terimakasih ✨ https://t.co/SuwjDNgyGl;0;25;58;17;in;1,18728E+18;1,69793E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697927544727806320
Sat Sep 02 10:59:11 +0000 2023;1,69793E+18;#NAME?;0;6;0;2;in;1,18728E+18;1,69793E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697927140992520569
Sat Sep 02 10:59:01 +0000 2023;1,69793E+18;-ness guys ada yg ngekost disini ngga ya? paket temenku nyasar ke kost ini soalnya, makasih🙏 https://t.co/To7tSavIvR;0;1;0;0;in;1,18728E+18;1,69793E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697927101004059124
Sat Sep 02 10:57:27 +0000 2023;1,69793E+18;#NAME?;0;0;0;0;in;1,18728E+18;1,69793E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697926706630402116
Sat Sep 02 10:52:13 +0000 2023;1,69793E+18;@unnesmenfess Perginya kmn dulu, baru aku bilang bisa atau gk hehe;0;0;0;1;in;1,54528E+18;1,69792E+18;Arsonist_Hope;https://twitter.com/Arsonist_Hope/status/1697925391472808401
Sat Sep 02 10:47:11 +0000 2023;1,69792E+18;@unnesmenfess Pancen hawane misuh wae nek lewat unnes;0;0;0;0;in;224883862;1,69759E+18;gendhisjaawi;https://twitter.com/gendhisjaawi/status/1697924122972672263
Sat Sep 02 10:46:41 +0000 2023;1,69792E+18;-ness tolong rekomendasi makanan dong selain ayam geprek 🙂;0;5;0;1;in;1,18728E+18;1,69792E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697923996246008132
Sat Sep 02 10:45:11 +0000 2023;1,69792E+18;#NAME?;0;1;0;0;in;1,18728E+18;1,69792E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697923620465692707
Sat Sep 02 10:44:14 +0000 2023;1,69792E+18;@unnesmenfess Mau nitip menfess dong buat nanya cara akses Unnes repository;0;0;0;0;in;8,71339E+17;1,69792E+18;terserahygbaca;https://twitter.com/terserahygbaca/status/1697923381805621426
Sat Sep 02 10:42:09 +0000 2023;1,69792E+18;woi pada mati gak airnya kosku air nya gak nyala😭😭 -ness;0;7;0;1;in;1,18728E+18;1,69792E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697922855240106349
Sat Sep 02 10:41:36 +0000 2023;1,69792E+18;-ness aku lagi pengin beli ip, saranin store yang bagus di semarang atau disini ada yang jual hpnya ?;0;2;0;4;in;1,18728E+18;1,69792E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697922718275154327
Sat Sep 02 10:38:00 +0000 2023;1,69792E+18;@zeeorzaa @SmgMenfess Boleh cdm, Kak? 🙏 -s;0;0;0;0;in;1,54528E+18;1,69783E+18;Arsonist_Hope;https://twitter.com/Arsonist_Hope/status/1697921813245010415
Sat Sep 02 10:37:44 +0000 2023;1,69792E+18;@kumemnangis Lapangan unnes;0;1;0;0;in;1,49896E+18;1,69792E+18;ehsannesan;https://twitter.com/ehsannesan/status/1697921743476928921
Sat Sep 02 10:36:49 +0000 2023;1,69792E+18;@unnesmenfess Manding jangan sih. kucingku dibawa ke kampus trus dilepas di parkiran Unnes sama ortuku  sampe skrg kucari mereka gada 😁😁 (mo curhat ajah);0;1;0;0;in;1,30684E+18;1,69792E+18;molanfamilia;https://twitter.com/molanfamilia/status/1697921513461334147
Sat Sep 02 10:35:51 +0000 2023;1,69792E+18;#NAME?;0;1;0;0;in;1,18728E+18;1,69792E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697921272288809235
Sat Sep 02 10:34:10 +0000 2023;1,69792E+18;Kucing di sekitaran kampus un -ness tuh bisa kita adopt gak sih?? Mo ku culik takut ada yg punya;0;3;0;1;in;1,18728E+18;1,69792E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697920846625694182
Sat Sep 02 10:30:07 +0000 2023;1,69792E+18;-ness ada yang nanti malem free dan bisa diajak jalan jalan gaa, sender cowok;2;18;0;11;in;1,18728E+18;1,69792E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697919827875405940
Sat Sep 02 10:30:07 +0000 2023;1,69792E+18;-ness yang jual box kaya gitu dimana yaa, info yang jastip juga dong, soalnya sender ga bawa motor hihi, makasii https://t.co/l0ZcwFtlZ3;0;2;0;1;in;1,18728E+18;1,69792E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697919826378039601
Sat Sep 02 10:29:25 +0000 2023;1,69792E+18;-ness hobi nulis atau mau belajar menulis boleh bgt join lokernya ✨ Info tertera ya https://t.co/pn3b3frlPV;0;3;1;16;in;1,18728E+18;1,69792E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697919650246615098
Sat Sep 02 10:25:14 +0000 2023;1,69792E+18;-ness rekomendasikan makanan/minuman/cemilan manis dong. Sender lg pusing, butuh tambahan gula;0;4;0;0;in;1,18728E+18;1,69792E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697918597740548555
Sat Sep 02 10:24:30 +0000 2023;1,69792E+18;@aninditakh ada info kos unnes bendan ngisor gak ka ?;0;0;0;0;in;1159540903;1,69792E+18;rrzzwwh;https://twitter.com/rrzzwwh/status/1697918414067806319
Sat Sep 02 10:24:15 +0000 2023;1,69792E+18;-ness maba yang kurang pengetahuan ini mau tanya dong, liat kaldikmawa tuh yg kaya di sikadu ga si? trs buat tau libur semesternya tuh yg bagian mana? dari yg entri nilai itu kah?;0;1;0;2;in;1,18728E+18;1,69792E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697918350503075867
Sat Sep 02 10:23:46 +0000 2023;1,69792E+18;unnes-undip lewat jalur belakang 🤣;0;0;0;0;in;1,23082E+18;1,69792E+18;ReVel_baby;https://twitter.com/ReVel_baby/status/1697918230797680859
Sat Sep 02 10:20:51 +0000 2023;1,69792E+18;@iamvsmymind Varian ini emang jadi favorit baruku, Nabati Goguma, apalagi bareng #NabatiEnhypen;0;0;0;0;in;1,59345E+18;1,69787E+18;arra5610;https://twitter.com/arra5610/status/1697917495934603308
Sat Sep 02 10:16:40 +0000 2023;1,69792E+18;-ness butuh sewa motor buat malem ini yg 12 jam dong sebut fee ya;0;2;0;0;in;1,18728E+18;1,69792E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697916443596292464
Sat Sep 02 10:15:46 +0000 2023;1,69792E+18;open bis maghrib yaaa;0;0;0;0;in;1,61956E+18;1,69792E+18;iNiniyaaaa;https://twitter.com/iNiniyaaaa/status/1697916217288466942
Sat Sep 02 10:14:26 +0000 2023;1,69792E+18;#NAME?;0;3;0;1;in;1,18728E+18;1,69792E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697915880540401881
Sat Sep 02 10:13:26 +0000 2023;1,69792E+18;Info olshop di toko oren yg jual blouse cewek harga 50an dong -ness;0;3;0;2;in;1,18728E+18;1,69792E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697915630849335622
Sat Sep 02 10:13:00 +0000 2023;1,69792E+18;@unnesmenfess fee 4k, kalo cewe bisa wa nomor di bio yhh;0;0;0;1;in;1,61956E+18;1,69791E+18;iNiniyaaaa;https://twitter.com/iNiniyaaaa/status/1697915520199360913
Sat Sep 02 10:11:43 +0000 2023;1,69792E+18;@unnesmenfess kalo cewe dm kaak;0;0;0;0;in;1,61956E+18;1,6979E+18;iNiniyaaaa;https://twitter.com/iNiniyaaaa/status/1697915197183459772
Sat Sep 02 10:11:39 +0000 2023;1,69792E+18;@Lagibulking @setyoharis21 @kusdiyarto_s @Dishubkotasmg hai kak selamat sore, dari tembalang kakak bisa naik koridor 6 arah Unnes turun halte Kagok transit ganti armada koridor 2 arah terboyo, kak.🙏🏻😊~~;0;1;0;0;in;2364832423;1,69717E+18;Transsemarang;https://twitter.com/Transsemarang/status/1697915180964106359
Sat Sep 02 10:09:52 +0000 2023;1,69791E+18;-ness mau jasti sekte geprek dong jam 6 nanti;0;4;0;3;in;1,18728E+18;1,69791E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697914732395843704
Sat Sep 02 10:03:18 +0000 2023;1,69791E+18;-ness sender smt 7 yg sekarang ambil skripsi, ada yg mau ga jadi temen buat skripsian? Tpi yg bener-bener serius, nanti kita buat planning, target dan ngerjain bareng, terus klo kita stres nanti tinggal healing. Sender cewe dr fis ya. cewe/cowo bebas;1;51;1;73;in;1,18728E+18;1,69791E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697913079647060364
Sat Sep 02 10:02:01 +0000 2023;1,69791E+18;-ness ada yg bisa jastip dimsum dylan93 sebelum belokan ke patemon nggaa, skalian sebut fee tengs;0;5;0;1;in;1,18728E+18;1,69791E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697912754957619407
Sat Sep 02 10:01:08 +0000 2023;1,69791E+18;-ness ada info noraebang gak ya? Sender suntuk banget pengen nyanyi keras keras :(;0;1;1;0;in;1,18728E+18;1,69791E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697912534031069463
Sat Sep 02 09:55:35 +0000 2023;1,69791E+18;#NAME?;0;2;0;0;in;1,18728E+18;1,69791E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697911137369800737
Sat Sep 02 09:49:43 +0000 2023;1,69791E+18;#NAME?;0;1;0;0;in;1,18728E+18;1,69791E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697909662266597802
Sat Sep 02 09:49:34 +0000 2023;1,69791E+18;-ness ada info jasa sewa kamera ga ya, kalo ada tolong komen ya. Tq;0;2;0;0;in;1,18728E+18;1,69791E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697909623129583952
Sat Sep 02 09:48:36 +0000 2023;1,69791E+18;bangett buat yang baik hatiii :);0;0;0;0;in;1,18728E+18;1,69791E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697909378505126314
Sat Sep 02 09:48:35 +0000 2023;1,69791E+18;Halo -ness, aku salah satu mahasiswa FH semester 5 konsentrasi perdata dagang, nah sender disuruh cari 3 judul untuk proskrip, untuk para mahasiswa dan senior FH yang baik hati, tolong dong kasih inspirasi judul untuk proskrip tentang hukum perdata dagang, makasih  (cont..);0;1;0;3;in;1,18728E+18;1,69791E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697909377200713749
Sat Sep 02 09:47:19 +0000 2023;1,69791E+18;@unnesmenfess cek bio kak buat no wa nya;0;0;0;0;in;1,21707E+18;1,6979E+18;ahnapp;https://twitter.com/ahnapp/status/1697909056265150839
Sat Sep 02 09:44:40 +0000 2023;1,69791E+18;-ness ada yg punya tempat rekomendasi servis lcd laptop yang murah tp bagus ga ya? Di semarang bawah gpp kalo bisa jgn yang di unnes soalnya pernah nanya dan mahal🥹;0;4;0;0;in;1,18728E+18;1,69791E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697908390947967207
Sat Sep 02 09:44:23 +0000 2023;1,69791E+18;#NAME?;14;33;88;451;in;1,18728E+18;1,69791E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697908317425955316
Sat Sep 02 09:41:24 +0000 2023;1,69791E+18;-ness info anjem yang ready besok minggu jam 19.30 tawang-unnes;0;13;0;0;in;1,18728E+18;1,69791E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697907566578487692
Sat Sep 02 09:40:55 +0000 2023;1,69791E+18;@unnesmenfess dm kakk;0;0;0;0;tr;1,21707E+18;1,69791E+18;ahnapp;https://twitter.com/ahnapp/status/1697907448563249594
Sat Sep 02 09:39:15 +0000 2023;1,69791E+18;#NAME?;0;4;0;1;in;1,18728E+18;1,69791E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697907027849449819
Sat Sep 02 09:38:16 +0000 2023;1,69791E+18;halo, -ness adakah yg mau kerja graphic designer? fulltime, dom semarang yaa soalnya wfo. yg minat silahkan rep, trimakasii 🙏;0;4;0;0;in;1,18728E+18;1,69791E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697906778749456429
Sat Sep 02 09:38:11 +0000 2023;1,69791E+18;-ness info lashlift yg bagus dong di area unnes https://t.co/Y0n3U1le9S;0;1;0;0;in;1,18728E+18;1,69791E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697906759783031153
Sat Sep 02 09:37:47 +0000 2023;1,69791E+18;mau bilang makasiiii bgt buat etminnn unnesmenfess, karena jualaness kmarin jadi baju2ku bisa kebeli sama teman2 dan tentunyaa membantu aku bgtss.. thnk u -ness 🥺💛 https://t.co/fRXTfT19Mz;0;1;0;4;in;1,18728E+18;1,69791E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697906659237216759
Sat Sep 02 09:36:22 +0000 2023;1,69791E+18;#NAME?;0;4;0;5;in;1,18728E+18;1,69791E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697906301022662821
Sat Sep 02 09:34:38 +0000 2023;1,69791E+18;#NAME?;0;3;0;0;in;1,18728E+18;1,69791E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697905863665824113
Sat Sep 02 09:31:57 +0000 2023;1,69791E+18;@urcancergurls @SmgMenfess Boleh, Kak. Atau aku minta kontaknya aja klo berkenang 🙏 -s;0;0;0;0;in;1,54528E+18;1,69783E+18;Arsonist_Hope;https://twitter.com/Arsonist_Hope/status/1697905192002540019
Sat Sep 02 09:30:23 +0000 2023;1,6979E+18;infoo loker parttime buat cowok smt 5 dong 🙏🏻🙏🏻 (titipan) -ness;0;1;0;0;in;1,18728E+18;1,6979E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697904797612146805
Sat Sep 02 09:29:45 +0000 2023;1,6979E+18;-ness ibaratnya gini, lu punya ayg, lu bisa ke pasar malem jalan bareng ayg lu🤌🏻 tpi kalo ga punya ayg yauda sih nasib😭 punya tmn juga pada sibuk😭 tlg infokan mas mas yg jomblo area unice, tengs parah😭🙏🏻;4;48;3;124;in;1,18728E+18;1,6979E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697904637918200269
Sat Sep 02 09:28:49 +0000 2023;1,6979E+18;-ness jastip 4k munculah, yg bisa WA biar gampang share loc;0;9;0;1;in;1,18728E+18;1,6979E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697904402798108727
Sat Sep 02 09:24:21 +0000 2023;1,6979E+18;-ness kalian yg udh terdaftar wisuda 118 atau bulan desember sk yudisiumnya udh pada keluar atau dikasih tau lewat telegram belum?;0;3;0;0;in;1,18728E+18;1,6979E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697903277256618450
Sat Sep 02 09:22:44 +0000 2023;1,6979E+18;-ness anak fbs liat outfit harian kalian dong, lagi butuh inspirasi ootd;0;3;0;7;in;1,18728E+18;1,6979E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697902872388853970
Sat Sep 02 09:19:03 +0000 2023;1,6979E+18;Skrng unnes bnyk tempat nongkrong bagus ya. https://t.co/vjfQeGb0OS;0;3;0;4;in;7,23864E+17;1,6979E+18;P33PL00P;https://twitter.com/P33PL00P/status/1697901945342840850
Sat Sep 02 09:16:08 +0000 2023;1,6979E+18;@unnesmenfess DM/WA, Nder. Nanti aku kirim;0;0;0;0;in;1,54528E+18;1,6979E+18;Arsonist_Hope;https://twitter.com/Arsonist_Hope/status/1697901211561935327
Sat Sep 02 09:13:19 +0000 2023;1,6979E+18;INI HARI APA DAH? UDAH DEH GAUSAH NGIDE PROMOSI TERSELUBUNG. DARIPADA JUMAT BERKAH ETMIN TIADAKAN☺️;0;10;2;98;in;1,18728E+18;1,6979E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697900500224799078
Sat Sep 02 09:13:16 +0000 2023;1,6979E+18;blunder parah anyg padahal dari awal gue dukung dia;0;0;0;0;in;1,68666E+18;1,6979E+18;MrTartels;https://twitter.com/MrTartels/status/1697900489965531256
Sat Sep 02 09:13:00 +0000 2023;1,6979E+18;terlalu arrogant co padahal no 1 bagus loh visi misinya, bye bye deh;0;1;0;0;in;1,68666E+18;1,6979E+18;MrTartels;https://twitter.com/MrTartels/status/1697900420365275627
Sat Sep 02 09:09:59 +0000 2023;1,6979E+18;-ness info nomor isi ulang galon yg bisa dianter ke kalimasada dong. tia 🙏🏻;0;4;0;1;in;1,18728E+18;1,6979E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697899662412546365
Sat Sep 02 09:07:20 +0000 2023;1,6979E+18;Konsultasi sama psikolog bisa bantu kita keluar dari hubungan toxic ngga yah kira-kira? -ness;0;2;0;0;in;1,18728E+18;1,6979E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697898995333640618
Sat Sep 02 09:06:15 +0000 2023;1,6979E+18;@unnesmenfess ready kak;0;0;0;0;en;1,69468E+18;1,69789E+18;jo_jekunnes;https://twitter.com/jo_jekunnes/status/1697898723135889617
Sat Sep 02 09:05:18 +0000 2023;1,6979E+18;-ness wdyt tentang partime yg gajinya sebulan cuma 800k terus kerjanya cuma setengah hari tapi capek banget sampe ga nafas rasanya??;0;1;0;0;in;1,18728E+18;1,6979E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697898482642956760
Sat Sep 02 08:59:09 +0000 2023;1,6979E+18;#NAME?;0;0;0;0;in;1,18728E+18;1,6979E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697896936186220677
Sat Sep 02 08:59:01 +0000 2023;1,6979E+18;@unnesmenfess dm aja kak;0;0;0;0;in;1,21707E+18;1,6979E+18;ahnapp;https://twitter.com/ahnapp/status/1697896902896030192
Sat Sep 02 08:55:43 +0000 2023;1,6979E+18;Makeup for Family Photoshoot ❤❤  Makeup wisuda unnes undip unika udinus unisulla unwahas ngudi waluyo universitas terbuka Makeup prewed photoshoot engagement lamaran unduh mantu wedding Ungaran semarang salatiga ambarawa gunungpati tembalang https://t.co/wObcvsOucL;0;0;0;0;in;1,67261E+18;1,6979E+18;muanismakeup;https://twitter.com/muanismakeup/status/1697896072914547040
Sat Sep 02 08:52:51 +0000 2023;1,6979E+18;-ness lapangan lari fik bisa buat yg non fik gasi kalo sore giniiiii, trimss infonyaa;0;2;0;0;in;1,18728E+18;1,6979E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697895348445082010
Sat Sep 02 08:52:30 +0000 2023;1,6979E+18;-ness ada yang mau preloved teflon gaaa, atau wajan kecil gitu;0;0;0;0;in;1,18728E+18;1,6979E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697895261572628795
Sat Sep 02 08:51:54 +0000 2023;1,6979E+18;Info jastip tanpa antri -ness;0;5;0;2;in;1,18728E+18;1,6979E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697895109462036536
Sat Sep 02 08:51:25 +0000 2023;1,69789E+18;@unnesmenfess DM kak;0;0;0;0;tr;1,4126E+18;1,69788E+18;cndy09__;https://twitter.com/cndy09__/status/1697894987617476788
Sat Sep 02 08:51:14 +0000 2023;1,69789E+18;@unnesmenfess DM nder;0;0;0;0;tr;1,4126E+18;1,69789E+18;cndy09__;https://twitter.com/cndy09__/status/1697894941698265540
Sat Sep 02 08:50:32 +0000 2023;1,69789E+18;-ness ingfo dong yang mau cosplay sama dateng kesinii siapa?? https://t.co/Sp4KAQ6uAo;28;33;6;121;in;1,18728E+18;1,69789E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697894766053372349
Sat Sep 02 08:49:29 +0000 2023;1,69789E+18;Sbnernya jd b uzz r itu aman gk si? -ness;0;1;0;0;in;1,18728E+18;1,69789E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697894504928571609
Sat Sep 02 08:48:52 +0000 2023;1,69789E+18;definisi maksiat menurut kalian tuh apa? -ness;0;0;0;0;in;1,18728E+18;1,69789E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697894346115432862
Sat Sep 02 08:41:47 +0000 2023;1,69789E+18;@mahdamuhamad @idextratime Trueee;0;0;0;0;en;1,31751E+18;1,69785E+18;eaajae;https://twitter.com/eaajae/status/1697892566639997144
Sat Sep 02 08:35:17 +0000 2023;1,69789E+18;#NAME?;0;0;0;0;in;1,18728E+18;1,69789E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697890930588848501
Sat Sep 02 08:34:48 +0000 2023;1,69789E+18;@unnesmenfess gua udh sempet deket, anak sastra jawa lagi..;0;0;0;0;in;1,66435E+18;1,69765E+18;sephiash;https://twitter.com/sephiash/status/1697890806647120378
Sat Sep 02 08:30:38 +0000 2023;1,69789E+18;-ness wtb magicom rn, reply ya kalo ada, tia !;0;1;0;0;in;1,18728E+18;1,69789E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697889760583512566
Sat Sep 02 08:30:00 +0000 2023;1,69789E+18;@unnesmenfess ready kakk;0;0;0;0;in;1,21707E+18;1,69789E+18;ahnapp;https://twitter.com/ahnapp/status/1697889597932593390
Sat Sep 02 08:29:20 +0000 2023;1,69789E+18;#NAME?;0;10;0;1;in;1,18728E+18;1,69789E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697889433960538481
Sat Sep 02 08:24:02 +0000 2023;1,69789E+18;@unnesmenfess Wa aja kak 088740096306, fee 3k (satu tempat), 5k (maks. 3 tempat), area Unnes, tidak termasuk parkir;0;0;0;0;in;1,4904E+18;1,69789E+18;Bellalabella44;https://twitter.com/Bellalabella44/status/1697888096510189688
Sat Sep 02 08:18:56 +0000 2023;1,69789E+18;@unnesmenfess ready kak;0;0;0;0;en;1,69468E+18;1,69788E+18;jo_jekunnes;https://twitter.com/jo_jekunnes/status/1697886815041335457
Sat Sep 02 08:18:48 +0000 2023;1,69789E+18;@unnesmenfess ready kak;0;0;0;0;en;1,69468E+18;1,69788E+18;jo_jekunnes;https://twitter.com/jo_jekunnes/status/1697886782250229888
Sat Sep 02 08:18:25 +0000 2023;1,69789E+18;@unnesmenfess ready kak dm aja;0;0;0;0;in;1,21707E+18;1,69789E+18;ahnapp;https://twitter.com/ahnapp/status/1697886684896264412
Sat Sep 02 08:18:13 +0000 2023;1,69789E+18;@Unsoedfess1963 Eh anjrt lupa salah base Mksud ak kantin unnes 😭;0;0;0;0;in;1,4124E+18;1,69788E+18;fluffy_caake;https://twitter.com/fluffy_caake/status/1697886633063022799
Sat Sep 02 08:12:21 +0000 2023;1,69789E+18;ada yg open jastip makanan sekitar unnes ga? sender pengen yg manis manis -ness;0;9;0;1;in;1,18728E+18;1,69789E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697885158219842011
Sat Sep 02 08:11:09 +0000 2023;1,69788E+18;-ness wahai kaum adam, dan mba² yang suka riding juga tolong rekomendasiiin bengkel yang bagus dong, trauma bngt ni service di ahass, pleasee;0;4;0;3;in;1,18728E+18;1,69788E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697884854845931896
Sat Sep 02 08:10:34 +0000 2023;1,69788E+18;#NAME?;0;7;0;0;in;1,18728E+18;1,69788E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697884707713933570
Sat Sep 02 08:07:43 +0000 2023;1,69788E+18;@unnesmenfess Mjb, ada 600rb/bln dekat Unnes Kelud tapi. Minat dm yah 🙂;0;1;0;0;in;135460309;1,69787E+18;aninditakh;https://twitter.com/aninditakh/status/1697883990357938530
Sat Sep 02 08:07:15 +0000 2023;1,69788E+18;#NAME?;0;3;1;1;in;1,18728E+18;1,69788E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697883872879595861
Sat Sep 02 08:05:18 +0000 2023;1,69788E+18;Sold ya gaes;0;0;0;0;en;1,55537E+18;1,69781E+18;Amarpal_rent;https://twitter.com/Amarpal_rent/status/1697883384117383298
Sat Sep 02 08:02:42 +0000 2023;1,69788E+18;#NAME?;0;9;0;0;in;1,18728E+18;1,69788E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697882729008992438
Sat Sep 02 07:59:14 +0000 2023;1,69788E+18;ngeliat aku sendirian wkwkw);0;0;0;8;in;1,18728E+18;1,69788E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697881857235513552
Sat Sep 02 07:59:14 +0000 2023;1,69788E+18;-ness pas udah smt tua skrg kan temen2 pada fokus ke diri sendiri ya. jadi sering ke mana mana sendiri, ke perpus, makan sendiri dll. kemaren pas lewat lorong kampus aku jalan sendirian di situ banyak mahasiswa dan aku ngerasa kaya ditatap aneh (mungkin kasian kali ya  (cont..);4;34;7;143;in;1,18728E+18;1,69788E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697881855943745991
Sat Sep 02 07:51:24 +0000 2023;1,69788E+18;#NAME?;0;4;0;1;in;1,18728E+18;1,69788E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697879886231449801
Sat Sep 02 07:46:54 +0000 2023;1,69788E+18;#NAME?;1;2;0;0;in;1,18728E+18;1,69788E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697878754650182057
