created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url;;;;;
Thu Sep 07 10:38:23 +0000 2023;1,69973E+18;@unnesmenfess Ready anjem 24 jam harga murah meriah dan driver ramah minat? Pc ke https://t.co/TSQfFwlFwi;0;0;0;0;in;1,66389E+18;1,69973E+18;ropik690;https://twitter.com/ropik690/status/1699733846751859102;;;;;
Thu Sep 07 10:37:30 +0000 2023;1,69973E+18;-ness info anjem buat besok pagi jam 6.45 dari kalimasada ke tawang dong. yang tepat waktu yaa. sekalian drop fee juga. thank u!;0;12;0;3;in;1,18728E+18;1,69973E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699733626815176888;;;;;
Thu Sep 07 10:35:27 +0000 2023;1,69973E+18;Sekarang sender tau kenapa banyak mahasiswa yang s word, karena beban mentalnya berat entah dari dosen, lingkungan, bahkan keluarga sendiri😃 -ness;1;0;2;14;in;1,18728E+18;1,69973E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699733110706053289;;;;;
Thu Sep 07 10:35:17 +0000 2023;1,69973E+18;tolong info kos harian cowo sekitaran setanjung sampe gg waru, yg tau rep skalian harganya yaa thank u -ness;0;0;0;2;in;1,18728E+18;1,69973E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699733065608925376;;;;;
Thu Sep 07 10:33:55 +0000 2023;1,69973E+18;-ness ini ada apa yaa di tanjakan unnes kok macet bangett? buat yg dari bawah mau naik ke atas jangan dlu dehh soalnya macet dari dewi sartika smpe atass😭😭 https://t.co/gRxRt6iDAW;22;34;13;395;in;1,18728E+18;1,69973E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699732725736124652;;;;;
Thu Sep 07 10:33:47 +0000 2023;1,69973E+18;@unnesmenfess Ya Allah dari dulu pengen banget rawon di unnes, makaasiih nderr infoonyaa;0;0;0;0;in;1,55714E+18;1,69969E+18;melipatpiring;https://twitter.com/melipatpiring/status/1699732691296620698;;;;;
Thu Sep 07 10:33:40 +0000 2023;1,69973E+18;-ness aku mau beliin ibu sesuatu pakai gaji pertama akuu, enaknya apa ya? Ada saran? Makasii;0;6;0;1;in;1,18728E+18;1,69973E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699732661609370058;;;;;
Thu Sep 07 10:30:55 +0000 2023;1,69973E+18;#NAME?;0;2;0;1;in;1,18728E+18;1,69973E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699731967447851254;;;;;
Thu Sep 07 10:28:32 +0000 2023;1,69973E+18;-ness kenapa ya es teh di smg kebanyakan kek air gula, teh nya ga berasa 😔;0;4;0;1;in;1,18728E+18;1,69973E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699731367150723282;;;;;
Thu Sep 07 10:25:31 +0000 2023;1,69973E+18;"beruntun itu tadi kalo mba mau tau pdhl posisi motor juga ga pada kenceng soalnya macet intinya saling menghargai pengguna jln aja makasih😘""";0;0;0;6;in;1,18728E+18;1,69973E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699730607918719009;;;;;
Thu Sep 07 10:25:30 +0000 2023;1,69973E+18;-ness buat mba-mba cantik yg tadi kurleb jam 16.30an nyebrang di depan gerbang mua lain kali liat sikon ya kalo mau nyebrang untung tdi ketemunya saya yg baik hati dan sabar dan masih sempet ngerem sett, itu tadi yg nglakson sampe 2 motor lhoww hampir aja kecelakaan  (cont..);0;9;0;24;in;1,18728E+18;1,69973E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699730606652026880;;;;;
Thu Sep 07 10:25:00 +0000 2023;1,69973E+18;-ness rekomendasi makan mlm dong, bingung bgt meh makan apa;0;3;0;3;in;1,18728E+18;1,69973E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699730481565384981;;;;;
Thu Sep 07 10:20:49 +0000 2023;1,69973E+18;Elena kalian lagi error ga -ness https://t.co/dImEvQMfqa;0;2;0;0;in;1,18728E+18;1,69973E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699729425942872235;;;;;
Thu Sep 07 10:15:51 +0000 2023;1,69973E+18;-ness ada yg tau ga ya knp Twitter ku ga bisa d buka? https://t.co/oLLzLimWEN;0;4;0;0;in;1,18728E+18;1,69973E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699728178787557596;;;;;
Thu Sep 07 10:13:36 +0000 2023;1,69973E+18;-ness (titipan)  Ada yang pernah smoothing di unnes, rekomendasi salon sama harganya dong hehe;0;2;0;2;in;1,18728E+18;1,69973E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699727609003929688;;;;;
Thu Sep 07 10:08:05 +0000 2023;1,69973E+18;-ness buat yg tadi jastip que wings + esteh bisa wa ke nomor jastipnya lagi kah? chatnya kehapus🙏;0;1;0;0;in;1,18728E+18;1,69973E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699726220886487521;;;;;
Thu Sep 07 10:07:27 +0000 2023;1,69973E+18;-ness mau depresiii cari buat ukt banting tulang setengah mampus chat doswal buat minta tolong inputin krs ga ditanggepin💔bantu doain ya gais semoga doswal sender segera ngerespon 😭🙏🏻;0;12;0;9;in;1,18728E+18;1,69973E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699726065042948332;;;;;
Thu Sep 07 10:00:00 +0000 2023;1,69972E+18;Ada yg tau ga soci*lla di the park mall ada clearance sale atau engga? -ness;0;0;0;0;in;1,18728E+18;1,69972E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699724189983523217;;;;;
Thu Sep 07 09:59:12 +0000 2023;1,69972E+18;pameran d fbs sampe tgl brp dan di gedung apa -ness ??;1;3;1;3;in;1,18728E+18;1,69972E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699723988455588173;;;;;
Thu Sep 07 09:58:17 +0000 2023;1,69972E+18;-ness ada yang mau barengan nonton konser raisa ga, aku sendirian;0;3;0;2;in;1,18728E+18;1,69972E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699723754442744104;;;;;
Thu Sep 07 09:56:47 +0000 2023;1,69972E+18;jastip/anjem unnes open  https://t.co/DwN0bbTlth;0;1;0;0;no;1,49828E+18;1,69972E+18;ypeachesoul;https://twitter.com/ypeachesoul/status/1699723377022533688;;;;;
Thu Sep 07 09:55:15 +0000 2023;1,69972E+18;martabak yg enak area unnes dimana?;0;1;0;0;in;1,68634E+18;1,69972E+18;anothertalitaa;https://twitter.com/anothertalitaa/status/1699722993713529211;;;;;
Thu Sep 07 09:55:00 +0000 2023;1,69972E+18;#NAME?;0;2;0;0;in;1,18728E+18;1,69972E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699722929150587173;;;;;
Thu Sep 07 09:54:37 +0000 2023;1,69972E+18;-ness ada yang open jastip 4k gaa? thank u;0;7;0;3;in;1,18728E+18;1,69972E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699722834019528792;;;;;
Thu Sep 07 09:52:54 +0000 2023;1,69972E+18;#NAME?;0;5;0;2;in;1,18728E+18;1,69972E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699722400869609828;;;;;
Thu Sep 07 09:47:34 +0000 2023;1,69972E+18;-ness curhat temen sender banyak dan mereka baik baik semua tapi sender ngerasa kalau mereka gada yang bener bener tulus, sedangkan sender kalau tmenan dah Deket  kadang suka berlebihan(tulus);0;2;0;3;in;1,18728E+18;1,69972E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699721061196251488;;;;;
Thu Sep 07 09:46:43 +0000 2023;1,69972E+18;#NAME?;0;2;0;0;in;1,18728E+18;1,69972E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699720846045278293;;;;;
Thu Sep 07 09:45:12 +0000 2023;1,69972E+18;@unnesmenfess Ikut cerita ya nder https://t.co/JBN1MoNISP;0;1;0;1;in;1,29423E+18;1,69972E+18;justdoitgengs;https://twitter.com/justdoitgengs/status/1699720462337728518;;;;;
Thu Sep 07 09:43:33 +0000 2023;1,69972E+18;#NAME?;0;0;0;1;in;1,18728E+18;1,69972E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699720047999275411;;;;;
Thu Sep 07 09:42:34 +0000 2023;1,69972E+18;@unnesmenfess Ready driver cowo, 5k se unnes https://t.co/EdrT6zvGvj;0;0;0;0;en;7,61779E+17;1,69972E+18;Son_black7;https://twitter.com/Son_black7/status/1699719799641903247;;;;;
Thu Sep 07 09:41:21 +0000 2023;1,69972E+18;-ness mau tanya, terutama anak fbs yang belum lama ini bikin surat keterangan aktif kuliah. kalo statusnya kayak gini cukup ditunggu sampe statusnya berubah baru diambil? atau gimana ya? makasih https://t.co/qTNql4T2nk;0;2;0;0;in;1,18728E+18;1,69972E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699719495634530486;;;;;
Thu Sep 07 09:39:36 +0000 2023;1,69972E+18;pohon-pohon di unnes masih lebih tinggi dari atap bangunannya;0;0;0;0;in;1,28874E+18;1,69972E+18;ppyiak;https://twitter.com/ppyiak/status/1699719053961760973;;;;;
Thu Sep 07 09:37:13 +0000 2023;1,69972E+18;udh gitu lama bgt sampe satu jam lebih ternyata sambil ngejastip punya org lain. mending jujur dan amanah, kalo kaya gini kan yg mau repeat order jd males;0;0;0;5;in;1,18728E+18;1,69972E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699718453677130186;;;;;
Thu Sep 07 09:37:12 +0000 2023;1,69972E+18;-ness sedih bgt baru kali ini sender jastip tp harganya dimahalin dari harga asli, buat mas dan mbak jastip tolong dong kalo emg mau dapet fee lebih banyak tinggal bilang di awal feenya berapa, jgn bilang feenya segini (rendah) tp ternyata harga makanannya dimahalin,  (cont..);0;16;3;49;in;1,18728E+18;1,69972E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699718452314038519;;;;;
Thu Sep 07 09:36:57 +0000 2023;1,69972E+18;-ness bener emg dunia milik si cantik, sng b aja tak mundur ae😔;0;0;0;6;in;1,18728E+18;1,69972E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699718389177209153;;;;;
Thu Sep 07 09:36:02 +0000 2023;1,69972E+18;#NAME?;0;4;0;0;in;1,18728E+18;1,69972E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699718156833763474;;;;;
Thu Sep 07 09:35:35 +0000 2023;1,69972E+18;enaknya jajan apa ya -ness sore soree ginii;0;10;0;0;in;1,18728E+18;1,69972E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699718043822387243;;;;;
Thu Sep 07 09:30:04 +0000 2023;1,69972E+18;-ness need jastip kepakno yg ready sekarang dong :((;0;4;0;1;in;1,18728E+18;1,69972E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699716656279511370;;;;;
Thu Sep 07 09:29:04 +0000 2023;1,69972E+18;-ness ada yg punya kontaknya bengkel di gang manggis deket pengkolan itu ga ya? kalo ada komen dongg, trimsss;0;2;0;1;in;1,18728E+18;1,69972E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699716403434283049;;;;;
Thu Sep 07 09:28:42 +0000 2023;1,69972E+18;kalo telat bayar angsuran ukt tanpa pemberitahuan gimana ya -ness ?;0;3;0;0;in;1,18728E+18;1,69972E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699716312258482498;;;;;
Thu Sep 07 09:22:14 +0000 2023;1,69971E+18;woiii aku jg mw keliling unnes bawa meng sm ayang 😭🤏🏻;0;2;0;1;in;1,25066E+18;1,69971E+18;mgywzn;https://twitter.com/mgywzn/status/1699714682670690527;;;;;
Thu Sep 07 09:20:20 +0000 2023;1,69971E+18;-ness ada yang nonton ekspectanica besok sabtu ga yaa? aku tadinya bareng temen aku tapi tiba tiba dia ga bisaa:( makasiii sebelumnyaa;0;3;0;1;in;1,18728E+18;1,69971E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699714204687872350;;;;;
Thu Sep 07 09:19:37 +0000 2023;1,69971E+18;#NAME?;0;1;0;0;in;1,18728E+18;1,69971E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699714024035041356;;;;;
Thu Sep 07 09:18:58 +0000 2023;1,69971E+18;"-ness klo tbtb pgn pulang brarti sedihnya ga main"";27;40;87;298;in;1187284958370398209;1699713863300898835;unnesmenfess;https://twitter.com/unnesmenfess/status/1699713863300898835
Thu Sep 07 09:18:22 +0000 2023;1699713712117161987;-ness info syarat sidang FIP dong""";0;0;0;1;in;1,18728E+18;1,69971E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699713712117161987;;;;;
Thu Sep 07 09:18:05 +0000 2023;1,69971E+18;#NAME?;0;0;0;3;in;1,18728E+18;1,69971E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699713639916376417;;;;;
Thu Sep 07 09:16:14 +0000 2023;1,69971E+18;@unnesmenfess Fix no debate teh terdabest area unnes. yang ada cap 🐝;0;0;0;0;in;1,54937E+18;1,69933E+18;aliansi_lain;https://twitter.com/aliansi_lain/status/1699713175032353222;;;;;
Thu Sep 07 09:15:46 +0000 2023;1,69971E+18;-ness untuk informasi bukpan penulisan skripsi unnes itu biasanya download dimana ya? tolong jawab dongg, thank youuu 🙏;0;4;0;9;in;1,18728E+18;1,69971E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699713056362959171;;;;;
Thu Sep 07 09:15:21 +0000 2023;1,69971E+18;#NAME?;0;0;0;1;in;1,18728E+18;1,69971E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699712951199080469;;;;;
Thu Sep 07 09:04:19 +0000 2023;1,69971E+18;-ness ada anjem mobil ga ya yang ready sekarang buat ke patemon, bisa rep sekalian tarifnya;0;1;1;0;in;1,18728E+18;1,69971E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699710175840764318;;;;;
Thu Sep 07 09:03:40 +0000 2023;1,69971E+18;#NAME?;0;0;0;0;in;1,18728E+18;1,69971E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699710011881259017;;;;;
Thu Sep 07 09:00:19 +0000 2023;1,69971E+18;#NAME?;0;2;0;0;in;1,18728E+18;1,69971E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699709168570224648;;;;;
Thu Sep 07 08:56:18 +0000 2023;1,69971E+18;#NAME?;0;0;0;0;in;1,18728E+18;1,69971E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699708159252902255;;;;;
Thu Sep 07 08:51:55 +0000 2023;1,69971E+18;-ness ada yg mau bayarin chocolate frappenya gakk? aku mau ambil matchanya doang tp harus beli dua menu ini biar bisa lebih murah pake promo aplikasi wkwk https://t.co/umIzuRTfwf;0;5;0;1;in;1,18728E+18;1,69971E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699707052699091444;;;;;
Thu Sep 07 08:53:01 +0000 2023;1,69971E+18;-ness maaf bgt ya pak bu, anakmu gagal lg😔🙏;0;2;0;2;in;1,18728E+18;1,69971E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699707329992900635;;;;;
Thu Sep 07 08:54:06 +0000 2023;1,69971E+18;Selesai anjem dari unnes ke PO Rosalia Indah Banyumanik;0;0;0;0;in;1,66539E+18;1,69971E+18;redyanjem;https://twitter.com/redyanjem/status/1699707605738991807;;;;;
Thu Sep 07 08:46:41 +0000 2023;1,69971E+18;#NAME?;0;12;1;1;in;1,18728E+18;1,69971E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699705737436660021;;;;;
Thu Sep 07 08:43:31 +0000 2023;1,6997E+18;-ness lagi musim flu kah ?;0;1;0;3;in;1,18728E+18;1,6997E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699704941374583080;;;;;
Thu Sep 07 08:41:10 +0000 2023;1,6997E+18;-ness ada aja orang bilangnya aku yang gamau akrab, ya gimana mau akrab  kalian aja gamau nerima aku hadir kok 🙏;0;1;0;2;in;1,18728E+18;1,6997E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699704347448451245;;;;;
Thu Sep 07 08:38:13 +0000 2023;1,6997E+18;#NAME?;0;3;0;1;in;1,18728E+18;1,6997E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699703606923174107;;;;;
Thu Sep 07 08:34:51 +0000 2023;1,6997E+18;-ness mau nanya dong. Kalo misal sidang tgl 18 september, masih bisa ikut wisuda desember ga ya? Makasih yang udah jawab. https://t.co/pfw74zKemB;0;6;3;10;in;1,18728E+18;1,6997E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699702757740159465;;;;;
Thu Sep 07 08:33:12 +0000 2023;1,6997E+18;#NAME?;0;3;0;0;in;1,18728E+18;1,6997E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699702345037381846;;;;;
Thu Sep 07 08:32:45 +0000 2023;1,6997E+18;#NAME?;0;1;0;1;in;1,18728E+18;1,6997E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699702232663687281;;;;;
Thu Sep 07 08:30:44 +0000 2023;1,6997E+18;"@nyct0phileheist Yg unnes aja""";0;0;0;0;in;1,52838E+18;1,69969E+18;fnrrpsha;https://twitter.com/fnrrpsha/status/1699701721877086385;;;;;
Thu Sep 07 08:28:36 +0000 2023;1,6997E+18;#NAME?;0;9;0;3;in;1,18728E+18;1,6997E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699701185425641500;;;;;
Thu Sep 07 08:27:50 +0000 2023;1,6997E+18;#NAME?;0;2;0;2;in;1,18728E+18;1,6997E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699700992529633747;;;;;
Thu Sep 07 08:27:00 +0000 2023;1,6997E+18;#NAME?;0;0;0;0;in;1,18728E+18;1,6997E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699700782633996664;;;;;
Thu Sep 07 08:19:48 +0000 2023;1,6997E+18;-ness rekomendasiin two way cake andalan kalian dongg!;0;3;0;0;in;1,18728E+18;1,6997E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699698971793641491;;;;;
Thu Sep 07 08:18:03 +0000 2023;1,6997E+18;-ness pernah ga si klian nangis pas lagi motoran? masa ak tdi nangis siang bolong pas otw ke kampus😭 gegara homesick doang dahal😭 tpi homesick emg ga ada obat sih🥲;0;2;0;10;in;1,18728E+18;1,6997E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699698532066918635;;;;;
Thu Sep 07 08:11:28 +0000 2023;1,6997E+18;-ness info jastip gacoan yang bisa min. 1 item;0;2;0;0;in;1,18728E+18;1,6997E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699696873098068174;;;;;
Thu Sep 07 08:09:42 +0000 2023;1,6997E+18;#NAME?;0;5;0;1;in;1,18728E+18;1,6997E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699696430162833538;;;;;
Thu Sep 07 08:06:28 +0000 2023;1,6997E+18;#NAME?;0;2;0;0;in;1,18728E+18;1,6997E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699695617340309942;;;;;
Thu Sep 07 08:04:09 +0000 2023;1,6997E+18;#NAME?;0;0;0;2;in;1,18728E+18;1,6997E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699695031836385602;;;;;
Thu Sep 07 08:02:13 +0000 2023;1,69969E+18;Dosen Fakultas Teknik Unnes Ditemukan Meninggal di Rumah Kontrakan https://t.co/vJmny8Wa3I;0;0;0;1;in;71436318;1,69969E+18;KompasTV;https://twitter.com/KompasTV/status/1699694546089873866;;;;;
Thu Sep 07 08:00:42 +0000 2023;1,69969E+18;-ness di sekitar unnes masih ada cucian motor yg 10rb an ga si? kalo ada dimana?;0;0;0;3;in;1,18728E+18;1,69969E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699694166463459519;;;;;
Thu Sep 07 08:00:25 +0000 2023;1,69969E+18;"reflek bilang 'pekok'  krna hmpir mau nabrak kamu. Udah tau jalan sempit kek gitu malah seenaknya sendiri.  Pas saya bilang gitu kok situ ga trima? Malah ngatain sambil ngetawain saya.""";0;0;0;1;in;1,18728E+18;1,69969E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699694093683818644;;;;;
Thu Sep 07 08:00:25 +0000 2023;1,69969E+18;-ness Buat mas dan mba boncengan berdua plat K AUF tadi di jalan tamsis deket gang cempaka yang hampir aku tabrak krn kselahanmu sendiri.  Lain kali spionnya difungsikan buat nengok ke belakang  ada motor lain apa ngga, jangan asal nylonong mau kekanan aja.  Kan saya  (cont..);0;3;0;2;in;1,18728E+18;1,69969E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699694092400439621;;;;;
Thu Sep 07 07:57:32 +0000 2023;1,69969E+18;@unnesmenfess Di Unnes itu kos semua udah di beli makelar dengan tempo berapa tahun dgn harga asli dr pemilik itu murah dan dia up dengan harga mereka sendiri;0;1;3;22;in;1,2526E+18;1,69968E+18;perludimanja;https://twitter.com/perludimanja/status/1699693366852895205;;;;;
Thu Sep 07 07:52:38 +0000 2023;1,69969E+18;@deanzarchive Iya dosen ku pernah cerita katanya unnes sepi 🤣;0;1;0;0;in;1,1756E+18;1,69966E+18;yukbisasarjana;https://twitter.com/yukbisasarjana/status/1699692135086534925;;;;;
Thu Sep 07 07:51:30 +0000 2023;1,69969E+18;-ness kalo pengen makanan berkuah tp bosen soto, bisa coba rawon mbak ana samping deplok. 15k enakk bgt, ni dah jadi comford food sender sekarang https://t.co/v2DTkys6xk;9;61;44;542;in;1,18728E+18;1,69969E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699691851719290992;;;;;
Thu Sep 07 07:39:25 +0000 2023;1,69969E+18;@lolbangetkamu @icegreenteaa_ Unnes gaada ac?;0;1;0;0;da;1,50867E+18;1,69963E+18;lhchcn;https://twitter.com/lhchcn/status/1699688807589949612;;;;;
Thu Sep 07 07:35:52 +0000 2023;1,69969E+18;#NAME?;0;0;0;0;in;1,18728E+18;1,69969E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699687917210509675;;;;;
Thu Sep 07 07:35:27 +0000 2023;1,69969E+18;-ness ada yang pernah je dokter keluarga dian cempaka? Bayar berapa ya dan bisa pakai bpjs engga? Sama reviewnya sekalian, Terima kasih;0;2;0;1;in;1,18728E+18;1,69969E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699687810171810266;;;;;
Thu Sep 07 07:32:26 +0000 2023;1,69969E+18;@unnesmenfess Belum ketemu yang ngapak ini 🤣;0;0;0;0;in;1,64502E+18;1,69905E+18;helmi_chakim;https://twitter.com/helmi_chakim/status/1699687052722503997;;;;;
Thu Sep 07 07:31:40 +0000 2023;1,69969E+18;#NAME?;0;0;0;0;in;1,18728E+18;1,69969E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699686860627558769;;;;;
Thu Sep 07 07:31:11 +0000 2023;1,69969E+18;#NAME?;0;0;0;0;in;1,18728E+18;1,69969E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699686735368917163;;;;;
Thu Sep 07 07:29:38 +0000 2023;1,69969E+18;Guys ini tinggal dua banget siapa yg mau ngabisin? Do sampe depan kos buat sekitaran unnes aja ya #Zonajajan #zonauang #jastipjajan #mahasiswaunnes https://t.co/85juBxry2T;0;0;0;0;in;1,63961E+18;1,69969E+18;aatoeel;https://twitter.com/aatoeel/status/1699686346552738123;;;;;
Thu Sep 07 07:29:31 +0000 2023;1,69969E+18;#NAME?;0;3;0;0;tl;1,18728E+18;1,69969E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699686317679051093;;;;;
Thu Sep 07 07:25:41 +0000 2023;1,69969E+18;ada yang tau ngga print watusari 2 yang di banaran tutup jam berapa -ness;0;1;0;0;in;1,18728E+18;1,69969E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699685352804601969;;;;;
Thu Sep 07 07:24:09 +0000 2023;1,69968E+18;-ness mau minta saraann, aku tuh udh pacaran sama pacar aku selama 3 tahunan, tpi doi blm punya kerjaan yg pasti dan blm ada kejelasan mau di bawa hubungannya kemana. Satu sisi crush aku pas smp ngcrushin aku balik, ini gimana 😭😭;0;8;0;1;in;1,18728E+18;1,69968E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699684966794506431;;;;;
Thu Sep 07 07:17:52 +0000 2023;1,69968E+18;tetangga kos ak udh setengah jam dengerin lagu i dont love you MCR, dia kenapa ya -ness  😔😔😔;0;0;0;1;in;1,18728E+18;1,69968E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699683384606523493;;;;;
Thu Sep 07 07:17:37 +0000 2023;1,69968E+18;-ness ada yg ngalamin ke gini ga ya, ga bisa masuk terus deh :( https://t.co/F72IUpfecG;0;1;0;2;in;1,18728E+18;1,69968E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699683323550048600;;;;;
Thu Sep 07 07:16:03 +0000 2023;1,69968E+18;-ness tempat service hp yang bagus dimana? Hp ayangku rusak, kasian dia ga bisa scroll menfess :(;0;1;0;0;in;1,18728E+18;1,69968E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699682928396304478;;;;;
Thu Sep 07 07:15:31 +0000 2023;1,69968E+18;-ness ada yg ngerasa kehilangan STNK nya? iniii.. nemu STNK https://t.co/LIfxZdT66Q;0;0;2;1;in;1,18728E+18;1,69968E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699682795961065511;;;;;
Thu Sep 07 07:15:26 +0000 2023;1,69968E+18;-ness aku ada info loker parttime cewek, rep ya jgn lupa buka dm;0;43;0;5;in;1,18728E+18;1,69968E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699682774171738503;;;;;
Thu Sep 07 07:15:06 +0000 2023;1,69968E+18;@recehtapisayng Dulu pas taun 2014 aku masih jd mahasiswa Unnes, gegara keviralan beliau di tahun itu bikin nama Unnes jd ikut naik dan kita sbg mahasiswa nya jd bangga bgt sama Mba Raeni dan Unnes tntunya;0;0;0;0;in;557515722;1,69942E+18;Vetha_thatha;https://twitter.com/Vetha_thatha/status/1699682688591163662;;;;;
Thu Sep 07 07:14:29 +0000 2023;1,69968E+18;-ness harga kipas standing atau desk kisaran berapa ya kalo beli baru? rencananya sender pengen ganti kipas angin, makasihh;0;1;0;0;in;1,18728E+18;1,69968E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699682535205470506;;;;;
Thu Sep 07 07:11:41 +0000 2023;1,69968E+18;-ness ada yang buka jasa gantiin gagang pintu ga ya? soalnya ngerasa ga aman cuma pake gembok kecil gitu sama selot pintu😔🙏🏻;0;1;0;6;in;1,18728E+18;1,69968E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699681831246078298;;;;;
Thu Sep 07 07:11:24 +0000 2023;1,69968E+18;#NAME?;0;5;0;1;in;1,18728E+18;1,69968E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699681759930306654;;;;;
Thu Sep 07 07:11:16 +0000 2023;1,69968E+18;#NAME?;0;2;0;0;in;1,18728E+18;1,69968E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699681726736507178;;;;;
Thu Sep 07 07:00:11 +0000 2023;1,69968E+18;Haloo -ness, ada yg mau bantuin sender isi kuesioner ga? Kriteria nya angkatan 19-21 dan aktif di Twitter. Kalau masuk kriteria dan bersedia, minta tolong isi ya.. linknya ada di reply, makasii🤍 https://t.co/mmDdmKfpgJ;0;2;0;3;in;1,18728E+18;1,69968E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699678934340972562;;;;;
Thu Sep 07 06:56:44 +0000 2023;1,69968E+18;-ness ada yg pernah beli bakso pak min? Mau r3view nya dong🙏;0;1;0;1;in;1,18728E+18;1,69968E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1699678069546758149;;;;;
